seq,extraction_priority,icrv,dpl,year,title,journal,doi,doi_link,source_url_or_pdf_path,pdf_found,pdf_filename,unpaywall_api,openalex_search,google_scholar,country_guess,region_guess,performance_measure_guess,internationalization_measure_guess,notes_for_extractor,converted_r,fisher_z,variance_z,sample_size_n,ready_for_r
1402,1_DOI_FIRST,2,3,2020,The impact of OFDI on the performance of Chinese firms along the 'Belt and Road',APPLIED ECONOMICS,10.1080/00036846.2019.1659501,https://doi.org/10.1080/00036846.2019.1659501,,,,https://api.unpaywall.org/v2/10.1080%2F00036846.2019.1659501,https://openalex.org/works?search=The%20impact%20of%20OFDI%20on%20the%20performance%20of%20Chinese%20firms%20along%20the%20%27Belt%20and%20Road%27,https://scholar.google.com/scholar?q=The%20impact%20of%20OFDI%20on%20the%20performance%20of%20Chinese%20firms%20along%20the%20%27Belt%20and%20Road%27,,,,,source:wos,,,,,0
1403,1_DOI_FIRST,0,3,2020,"Bank credit, public financial incentives, tax financial incentives and export performance during the global financial crisis",WORLD ECONOMY,10.1111/twec.12848,https://doi.org/10.1111/twec.12848,,,,https://api.unpaywall.org/v2/10.1111%2Ftwec.12848,https://openalex.org/works?search=Bank%20credit%2C%20public%20financial%20incentives%2C%20tax%20financial%20incentives%20and%20export%20performance%20during%20the%20global%20financial%20cr,https://scholar.google.com/scholar?q=Bank%20credit%2C%20public%20financial%20incentives%2C%20tax%20financial%20incentives%20and%20export%20performance%20during%20the%20global%20financial%20cr,,,,,source:wos,,,,,0
1408,1_DOI_FIRST,1,3,2019,Overseas Subsidiaries and the Productivity of Two-way Trading Manufacturers in Global Value Chains,JOURNAL OF KOREA TRADE,10.35611/jkt.2019.23.3.1,https://doi.org/10.35611/jkt.2019.23.3.1,,,,https://api.unpaywall.org/v2/10.35611%2Fjkt.2019.23.3.1,https://openalex.org/works?search=Overseas%20Subsidiaries%20and%20the%20Productivity%20of%20Two-way%20Trading%20Manufacturers%20in%20Global%20Value%20Chains,https://scholar.google.com/scholar?q=Overseas%20Subsidiaries%20and%20the%20Productivity%20of%20Two-way%20Trading%20Manufacturers%20in%20Global%20Value%20Chains,,,,,source:multi,,,,,
1433,1_DOI_FIRST,1,3,2020,"Trading activities, productivity and markups: Evidence for Spanish manufacturing",WORLD ECONOMY,10.1111/twec.12892,https://doi.org/10.1111/twec.12892,https://roderic.uv.es/bitstreams/c2c597b0-342e-4d8b-8c3c-b0510bc080b6/download,Y,,https://api.unpaywall.org/v2/10.1111%2Ftwec.12892,https://openalex.org/works?search=Trading%20activities%2C%20productivity%20and%20markups%3A%20Evidence%20for%20Spanish%20manufacturing,https://scholar.google.com/scholar?q=Trading%20activities%2C%20productivity%20and%20markups%3A%20Evidence%20for%20Spanish%20manufacturing,,,,,source:multi,,,,,0
1434,1_DOI_FIRST,3,3,2019,Export Performance and Stock Return: A Case of Fishery Firms Listing in Vietnam Stock Markets,JOURNAL OF ASIAN FINANCE ECONOMICS AND BUSINESS,10.13106/jafeb.2019.vol6.no4.37,https://doi.org/10.13106/jafeb.2019.vol6.no4.37,http://koreascience.or.kr:80/article/JAKO201915658234165.pdf,Y,,https://api.unpaywall.org/v2/10.13106%2Fjafeb.2019.vol6.no4.37,https://openalex.org/works?search=Export%20Performance%20and%20Stock%20Return%3A%20A%20Case%20of%20Fishery%20Firms%20Listing%20in%20Vietnam%20Stock%20Markets,https://scholar.google.com/scholar?q=Export%20Performance%20and%20Stock%20Return%3A%20A%20Case%20of%20Fishery%20Firms%20Listing%20in%20Vietnam%20Stock%20Markets,,,,,source:multi,,,,,0
1454,1_DOI_FIRST,1,3,2020,The effect of inter- and intra-regional geographic diversification strategies on firm performance in China,MANAGEMENT DECISION,10.1108/md-01-2018-0104,https://doi.org/10.1108/md-01-2018-0104,,,,https://api.unpaywall.org/v2/10.1108%2Fmd-01-2018-0104,https://openalex.org/works?search=The%20effect%20of%20inter-%20and%20intra-regional%20geographic%20diversification%20strategies%20on%20firm%20performance%20in%20China,https://scholar.google.com/scholar?q=The%20effect%20of%20inter-%20and%20intra-regional%20geographic%20diversification%20strategies%20on%20firm%20performance%20in%20China,,,,,source:wos,,,,,0
1469,1_DOI_FIRST,1,3,2020,Foreign venture capital firms and internationalization of ventures,MULTINATIONAL BUSINESS REVIEW,10.1108/mbr-09-2019-0104,https://doi.org/10.1108/mbr-09-2019-0104,,,,https://api.unpaywall.org/v2/10.1108%2Fmbr-09-2019-0104,https://openalex.org/works?search=Foreign%20venture%20capital%20firms%20and%20internationalization%20of%20ventures,https://scholar.google.com/scholar?q=Foreign%20venture%20capital%20firms%20and%20internationalization%20of%20ventures,,,,fsts,source:multi,,,,,0
1474,1_DOI_FIRST,1,3,2019,The Effects of International Entrepreneurial Orientation and Entrepreneurial Activities on SMEs' Export Performance,JOURNAL OF KOREA TRADE,10.35611/jkt.2019.23.7.156,https://doi.org/10.35611/jkt.2019.23.7.156,,,,https://api.unpaywall.org/v2/10.35611%2Fjkt.2019.23.7.156,https://openalex.org/works?search=The%20Effects%20of%20International%20Entrepreneurial%20Orientation%20and%20Entrepreneurial%20Activities%20on%20SMEs%27%20Export%20Performance,https://scholar.google.com/scholar?q=The%20Effects%20of%20International%20Entrepreneurial%20Orientation%20and%20Entrepreneurial%20Activities%20on%20SMEs%27%20Export%20Performance,,,,,source:multi,,,,,0
1475,1_DOI_FIRST,0,3,2020,Dynamic process: international diversification and innovation performance from emerging economies,ASIAN JOURNAL OF TECHNOLOGY INNOVATION,10.1080/19761597.2020.1726781,https://doi.org/10.1080/19761597.2020.1726781,,,,https://api.unpaywall.org/v2/10.1080%2F19761597.2020.1726781,https://openalex.org/works?search=Dynamic%20process%3A%20international%20diversification%20and%20innovation%20performance%20from%20emerging%20economies,https://scholar.google.com/scholar?q=Dynamic%20process%3A%20international%20diversification%20and%20innovation%20performance%20from%20emerging%20economies,,,,,source:wos,,,,,0
1478,1_DOI_FIRST,1,3,2020,"Family involvement, internationalisation and performance: An empirical study of the Spanish hotel industry",JOURNAL OF HOSPITALITY AND TOURISM MANAGEMENT,10.1016/j.jhtm.2020.01.002,https://doi.org/10.1016/j.jhtm.2020.01.002,https://rua.ua.es/dspace/bitstream/10045/102150/5/2020_Rienda_etal_JHospitalityTourManag_revised.pdf,URL,,https://api.unpaywall.org/v2/10.1016%2Fj.jhtm.2020.01.002,https://openalex.org/works?search=Family%20involvement%2C%20internationalisation%20and%20performance%3A%20An%20empirical%20study%20of%20the%20Spanish%20hotel%20industry,https://scholar.google.com/scholar?q=Family%20involvement%2C%20internationalisation%20and%20performance%3A%20An%20empirical%20study%20of%20the%20Spanish%20hotel%20industry,,,,,source:wos,,,,,0
1501,1_DOI_FIRST,3,3,2019,Trade liberalization and productivity of Indian manufacturing firms,INDIAN GROWTH AND DEVELOPMENT REVIEW,10.1108/igdr-10-2018-0108,https://doi.org/10.1108/igdr-10-2018-0108,,,,https://api.unpaywall.org/v2/10.1108%2Figdr-10-2018-0108,https://openalex.org/works?search=Trade%20liberalization%20and%20productivity%20of%20Indian%20manufacturing%20firms,https://scholar.google.com/scholar?q=Trade%20liberalization%20and%20productivity%20of%20Indian%20manufacturing%20firms,,,,fsts,source:multi,,,,,0
1505,1_DOI_FIRST,0,3,2020,The relationship between board diversity and firm performance in the lodging industry: The moderating role of internationalization,INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,10.1016/j.ijhm.2020.102461,https://doi.org/10.1016/j.ijhm.2020.102461,,,,https://api.unpaywall.org/v2/10.1016%2Fj.ijhm.2020.102461,https://openalex.org/works?search=The%20relationship%20between%20board%20diversity%20and%20firm%20performance%20in%20the%20lodging%20industry%3A%20The%20moderating%20role%20of%20internatio,https://scholar.google.com/scholar?q=The%20relationship%20between%20board%20diversity%20and%20firm%20performance%20in%20the%20lodging%20industry%3A%20The%20moderating%20role%20of%20internatio,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
1506,1_DOI_FIRST,3,3,2020,Human capital and export performance of small and medium enterprises in Pakistan,INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS,10.1108/ijse-03-2019-0198,https://doi.org/10.1108/ijse-03-2019-0198,,,,https://api.unpaywall.org/v2/10.1108%2Fijse-03-2019-0198,https://openalex.org/works?search=Human%20capital%20and%20export%20performance%20of%20small%20and%20medium%20enterprises%20in%20Pakistan,https://scholar.google.com/scholar?q=Human%20capital%20and%20export%20performance%20of%20small%20and%20medium%20enterprises%20in%20Pakistan,,,,,source:wos,,,,,0
1540,1_DOI_FIRST,0,3,2020,The existence of W-shaped relationship between internationalization and firm performance: An empirical study of enterprises in Cameroon,DECISION SCIENCE LETTERS,10.5267/j.dsl.2020.7.001,https://doi.org/10.5267/j.dsl.2020.7.001,https://doi.org/10.5267/j.dsl.2020.7.001,Y,,https://api.unpaywall.org/v2/10.5267%2Fj.dsl.2020.7.001,https://openalex.org/works?search=The%20existence%20of%20W-shaped%20relationship%20between%20internationalization%20and%20firm%20performance%3A%20An%20empirical%20study%20of%20enterpri,https://scholar.google.com/scholar?q=The%20existence%20of%20W-shaped%20relationship%20between%20internationalization%20and%20firm%20performance%3A%20An%20empirical%20study%20of%20enterpri,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
1542,1_DOI_FIRST,0,3,2020,The combined effects of product and geographical diversification on performance: Evidence in manufacturing SMEs,BRQ-BUSINESS RESEARCH QUARTERLY,10.1177/2340944420916332,https://doi.org/10.1177/2340944420916332,,,,https://api.unpaywall.org/v2/10.1177%2F2340944420916332,https://openalex.org/works?search=The%20combined%20effects%20of%20product%20and%20geographical%20diversification%20on%20performance%3A%20Evidence%20in%20manufacturing%20SMEs,https://scholar.google.com/scholar?q=The%20combined%20effects%20of%20product%20and%20geographical%20diversification%20on%20performance%3A%20Evidence%20in%20manufacturing%20SMEs,,,,,source:wos,,,,,
1550,1_DOI_FIRST,0,3,2021,Global value chains and technology transfer: new evidence from developing countries,REVIEW OF WORLD ECONOMICS,10.1007/s10290-020-00398-8,https://doi.org/10.1007/s10290-020-00398-8,https://link.springer.com/content/pdf/10.1007/s10290-020-00398-8.pdf,Y,,https://api.unpaywall.org/v2/10.1007%2Fs10290-020-00398-8,https://openalex.org/works?search=Global%20value%20chains%20and%20technology%20transfer%3A%20new%20evidence%20from%20developing%20countries,https://scholar.google.com/scholar?q=Global%20value%20chains%20and%20technology%20transfer%3A%20new%20evidence%20from%20developing%20countries,,,,,source:multi,,,,,0
1551,1_DOI_FIRST,0,3,2020,When Does Corporate Social Performance Pay for International Firms?,BUSINESS & SOCIETY,10.1177/0007650318816957,https://doi.org/10.1177/0007650318816957,https://journals.sagepub.com/doi/pdf/10.1177/0007650318816957,Y,,https://api.unpaywall.org/v2/10.1177%2F0007650318816957,https://openalex.org/works?search=When%20Does%20Corporate%20Social%20Performance%20Pay%20for%20International%20Firms%3F,https://scholar.google.com/scholar?q=When%20Does%20Corporate%20Social%20Performance%20Pay%20for%20International%20Firms%3F,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
1554,1_DOI_FIRST,6,3,2020,The S-Shaped Relationship Between internationalization and Performance: Empirical Evidence from Laos,JOURNAL OF ASIAN FINANCE ECONOMICS AND BUSINESS,10.13106/jafeb.2020.vol7.no11.357,https://doi.org/10.13106/jafeb.2020.vol7.no11.357,http://koreascience.or.kr:80/article/JAKO202032462596978.pdf,Y,,https://api.unpaywall.org/v2/10.13106%2Fjafeb.2020.vol7.no11.357,https://openalex.org/works?search=The%20S-Shaped%20Relationship%20Between%20internationalization%20and%20Performance%3A%20Empirical%20Evidence%20from%20Laos,https://scholar.google.com/scholar?q=The%20S-Shaped%20Relationship%20Between%20internationalization%20and%20Performance%3A%20Empirical%20Evidence%20from%20Laos,,,,,source:wos,,,,,0
1558,1_DOI_FIRST,3,3,2021,Innovation and firm growth in agricultural inputs industry: empirical evidence from India,JOURNAL OF AGRIBUSINESS IN DEVELOPING AND EMERGING ECONOMIES,10.1108/jadee-07-2020-0156,https://doi.org/10.1108/jadee-07-2020-0156,,,,https://api.unpaywall.org/v2/10.1108%2Fjadee-07-2020-0156,https://openalex.org/works?search=Innovation%20and%20firm%20growth%20in%20agricultural%20inputs%20industry%3A%20empirical%20evidence%20from%20India,https://scholar.google.com/scholar?q=Innovation%20and%20firm%20growth%20in%20agricultural%20inputs%20industry%3A%20empirical%20evidence%20from%20India,,,,fsts,source:multi,,,,,0
1563,1_DOI_FIRST,2,3,2021,Environmental policies and financial performance: stock market reaction to firms for their proactive environmental practices recognized by governmental programs,BUSINESS STRATEGY AND THE ENVIRONMENT,10.1002/bse.2693,https://doi.org/10.1002/bse.2693,,,,https://api.unpaywall.org/v2/10.1002%2Fbse.2693,https://openalex.org/works?search=Environmental%20policies%20and%20financial%20performance%3A%20stock%20market%20reaction%20to%20firms%20for%20their%20proactive%20environmental%20pract,https://scholar.google.com/scholar?q=Environmental%20policies%20and%20financial%20performance%3A%20stock%20market%20reaction%20to%20firms%20for%20their%20proactive%20environmental%20pract,,,,fsts,source:multi,,,,,0
1579,1_DOI_FIRST,1,3,2023,Performance implications of combining innovation and internationalization for Korean small- and medium-sized manufacturing firms: an exploration-exploitation perspective,ASIAN BUSINESS & MANAGEMENT,10.1057/s41291-020-00144-w,https://doi.org/10.1057/s41291-020-00144-w,,,,https://api.unpaywall.org/v2/10.1057%2Fs41291-020-00144-w,https://openalex.org/works?search=Performance%20implications%20of%20combining%20innovation%20and%20internationalization%20for%20Korean%20small-%20and%20medium-sized%20manufacturi,https://scholar.google.com/scholar?q=Performance%20implications%20of%20combining%20innovation%20and%20internationalization%20for%20Korean%20small-%20and%20medium-sized%20manufacturi,,,,,source:multi,,,,,0
1585,1_DOI_FIRST,2,3,2021,Measuring competitiveness through the global competitiveness project framework: the Brazilian experience,COMPETITIVENESS REVIEW,10.1108/cr-12-2019-0164,https://doi.org/10.1108/cr-12-2019-0164,,,,https://api.unpaywall.org/v2/10.1108%2Fcr-12-2019-0164,https://openalex.org/works?search=Measuring%20competitiveness%20through%20the%20global%20competitiveness%20project%20framework%3A%20the%20Brazilian%20experience,https://scholar.google.com/scholar?q=Measuring%20competitiveness%20through%20the%20global%20competitiveness%20project%20framework%3A%20the%20Brazilian%20experience,,,,,source:multi,,,,,
1586,1_DOI_FIRST,0,3,2021,Business founders and performance of family firms: evidence from developing countries in Asia,JOURNAL OF ASIA BUSINESS STUDIES,10.1108/jabs-03-2019-0095,https://doi.org/10.1108/jabs-03-2019-0095,,,,https://api.unpaywall.org/v2/10.1108%2Fjabs-03-2019-0095,https://openalex.org/works?search=Business%20founders%20and%20performance%20of%20family%20firms%3A%20evidence%20from%20developing%20countries%20in%20Asia,https://scholar.google.com/scholar?q=Business%20founders%20and%20performance%20of%20family%20firms%3A%20evidence%20from%20developing%20countries%20in%20Asia,,,,,source:wos,,,,,
1590,1_DOI_FIRST,0,3,2020,Modelling the effects of institutional support and international knowledge on competitive capabilities and international performance: Evidence from an emerging economy,JOURNAL OF INTERNATIONAL MANAGEMENT,10.1016/j.intman.2020.100779,https://doi.org/10.1016/j.intman.2020.100779,,,,https://api.unpaywall.org/v2/10.1016%2Fj.intman.2020.100779,https://openalex.org/works?search=Modelling%20the%20effects%20of%20institutional%20support%20and%20international%20knowledge%20on%20competitive%20capabilities%20and%20international,https://scholar.google.com/scholar?q=Modelling%20the%20effects%20of%20institutional%20support%20and%20international%20knowledge%20on%20competitive%20capabilities%20and%20international,,,,,source:multi,,,,,0
1595,1_DOI_FIRST,0,3,2022,Making better foreign friendships: the effects of increased cultural diversity in alliance portfolios and portfolio configuration decisions on firm performance,JOURNAL OF BUSINESS & INDUSTRIAL MARKETING,10.1108/jbim-08-2020-0396,https://doi.org/10.1108/jbim-08-2020-0396,,,,https://api.unpaywall.org/v2/10.1108%2Fjbim-08-2020-0396,https://openalex.org/works?search=Making%20better%20foreign%20friendships%3A%20the%20effects%20of%20increased%20cultural%20diversity%20in%20alliance%20portfolios%20and%20portfolio%20conf,https://scholar.google.com/scholar?q=Making%20better%20foreign%20friendships%3A%20the%20effects%20of%20increased%20cultural%20diversity%20in%20alliance%20portfolios%20and%20portfolio%20conf,,,,,source:wos,,,,,0
1603,1_DOI_FIRST,3,3,2021,Does investment in innovation impact firm performance in emerging economies? An empirical investigation of the Indian food and agricultural manufacturing industry,INTERNATIONAL JOURNAL OF INNOVATION SCIENCE,10.1108/ijis-07-2020-0104,https://doi.org/10.1108/ijis-07-2020-0104,,,,https://api.unpaywall.org/v2/10.1108%2Fijis-07-2020-0104,https://openalex.org/works?search=Does%20investment%20in%20innovation%20impact%20firm%20performance%20in%20emerging%20economies%3F%20An%20empirical%20investigation%20of%20the%20Indian%20fo,https://scholar.google.com/scholar?q=Does%20investment%20in%20innovation%20impact%20firm%20performance%20in%20emerging%20economies%3F%20An%20empirical%20investigation%20of%20the%20Indian%20fo,,,,fsts,source:multi,,,,,0
1619,1_DOI_FIRST,,,2021,The short- and long-run effects of foreign investments on firm performance: Evidence from Asia Pacific,INTERNATIONAL REVIEW OF ECONOMICS & FINANCE,10.1016/j.iref.2021.04.011,https://doi.org/10.1016/j.iref.2021.04.011,,,,https://api.unpaywall.org/v2/10.1016%2Fj.iref.2021.04.011,https://openalex.org/works?search=The%20short-%20and%20long-run%20effects%20of%20foreign%20investments%20on%20firm%20performance%3A%20Evidence%20from%20Asia%20Pacific,https://scholar.google.com/scholar?q=The%20short-%20and%20long-run%20effects%20of%20foreign%20investments%20on%20firm%20performance%3A%20Evidence%20from%20Asia%20Pacific,,,,,source:wos,,,,,
