source,source_id,authors,year,title,journal,doi,abstract
scopus,2-s2.0-85099057036,Wei Z.,2020,Chinese Service Multinationals: The Degree of Internationalization and Performance,Management International Review,10.1007/s11575-020-00434-7,
scopus,2-s2.0-85089890217,Sun W.,2020,Internationalization and firm default risk: The roles of environmental dynamism and marketing capability,Journal of Business Research,10.1016/j.jbusres.2020.08.027,
scopus,2-s2.0-85085117053,Esaku S.,2020,"Investments, export entry and export intensity in small manufacturing firms",Journal of Industrial and Business Economics,10.1007/s40812-020-00156-9,
scopus,2-s2.0-85089560179,Falahat M.,2020,Modelling the effects of institutional support and international knowledge on competitive capabilities and international performance: Evidence from an emerging economy,Journal of International Management,10.1016/j.intman.2020.100779,
scopus,2-s2.0-85091653262,Mubarak M.F.,2020,"Industry 4.0 technologies, digital trust and technological orientation: What matters in open innovation?",Technological Forecasting and Social Change,10.1016/j.techfore.2020.120332,
scopus,2-s2.0-85089394355,Yang Y.,2020,The impact of the amount of environmental information disclosure on financial performance: The moderating effect of corporate internationalization,Corporate Social Responsibility and Environmental Management,10.1002/csr.2010,
scopus,2-s2.0-85058973162,Muller A.,2020,When Does Corporate Social Performance Pay for International Firms?,Business and Society,10.1177/0007650318816957,
scopus,2-s2.0-85076892832,Ardito L.,2020,Improving the financial performance of SMEs: The presence in foreign markets and the moderating role of corporate group and alliance portfolio size,Business Process Management Journal,10.1108/bpmj-03-2019-0127,
scopus,2-s2.0-85088695759,Haapanen L.,2020,When strategic consensus matters: dynamic managerial capabilities and firm internationalization as seen by TMT,Cross Cultural and Strategic Management,10.1108/ccsm-09-2018-0134,
scopus,2-s2.0-85100421591,Borsatto J.M.L.S.,2020,"Environmental regulations, green innovation and performance: An analysis of industrial sector companies from developed countries and emerging countries",Brazilian Business Review,10.15728/bbr.2020.17.5.5,
scopus,2-s2.0-85075188638,Kim H.,2020,"Chinese multinationals’ fast internationalization: Financial performance advantage in one region, disadvantage in another",Journal of International Business Studies,10.1057/s41267-019-00279-9,
scopus,2-s2.0-85079116975,Woo H.,2020,Foreign venture capital firms and internationalization of ventures,Multinational Business Review,10.1108/mbr-09-2019-0104,
scopus,2-s2.0-85087978067,Gerschewski S.,2020,Trade Shows and SME Internationalisation: Networking for Performance,Management International Review,10.1007/s11575-020-00421-y,
scopus,2-s2.0-85079127391,Qi X.,2020,Motivations for selecting cross-border e-commerce as a foreign market entry mode,Industrial Marketing Management,10.1016/j.indmarman.2020.01.009,
scopus,2-s2.0-85089265848,Yu Y.,2020,A patulous progress: International entrepreneurship effects on chinese born-global firm performance,Sustainability Switzerland,10.3390/su12145508,
scopus,2-s2.0-85089382756,Elango B.,2020,Does institutional industry context matter to performance? An extension of the institution-based view,Journal of Business Research,10.1016/j.jbusres.2020.04.037,
scopus,2-s2.0-85081393605,Ledesma-Chaves P.,2020,International expansion: mediation of dynamic capabilities,Marketing Intelligence and Planning,10.1108/mip-05-2019-0269,
scopus,2-s2.0-85090630233,Phan A.T.,2020,The existence of w-shaped relationship between internationalization and firm performance: an empirical study of enterprises in Cameroon,Decision Science Letters,10.5267/j.dsl.2020.7.001,
scopus,2-s2.0-85077203753,Henley A.,2020,"Innovation, internationalisation and the performance of microbusinesses",International Small Business Journal Researching Entrepreneurship,10.1177/0266242619893938,
scopus,2-s2.0-85094950870,Prakash J.V.,2020,Automotive Components Industry and Profitability Factors: Evidence from India,Vision,10.1177/0972262920955007,
scopus,2-s2.0-85083254182,Alessandria G.,2020,Trade Integration in Colombia: A Dynamic General Equilibrium Study with New Exporter Dynamics,Journal of Economic Dynamics and Control,10.1016/j.jedc.2020.103871,
scopus,2-s2.0-85067895982,Zhao C.,2020,"Going global, fast or slow? Networking decisions for smaller firms",Journal of Business Strategy,10.1108/jbs-01-2019-0010,
scopus,2-s2.0-85084920639,Vahlne J.E.,2020,Development of the Uppsala model of internationalization process: From internationalization to evolution,Global Strategy Journal,10.1002/gsj.1375,
scopus,2-s2.0-85067887855,Goldar B.,2020,Trade liberalization and productivity of Indian manufacturing firms,Indian Growth and Development Review,10.1108/igdr-10-2018-0108,
scopus,2-s2.0-85079714795,Mahajan V.,2020,Is productivity of Indian pharmaceutical industry affected with the introduction of product patent act?,Indian Growth and Development Review,10.1108/igdr-11-2018-0116,
scopus,2-s2.0-85087675516,Phucharoen C.,2020,Does firm efficiency matter in the hospitality industry?: An empirical examination of foreign demand for accommodation and hotel efficiency in Thailand,Journal of Tourism Analysis,10.1108/jta-08-2019-0034,
scopus,2-s2.0-85078681216,Song H.J.,2020,The relationship between board diversity and firm performance in the lodging industry: The moderating role of internationalization,International Journal of Hospitality Management,10.1016/j.ijhm.2020.102461,
scopus,2-s2.0-85093110720,Serrano J.,2020,"Management, productivity and firm heterogeneity in international trade",Applied Economic Analysis,10.1108/aea-10-2019-0041,
scopus,2-s2.0-85077906173,Vuorio A.,2020,Service innovation and internationalization in SMEs: antecedents and profitability outcomes,Journal of International Entrepreneurship,10.1007/s10843-019-00266-z,
scopus,2-s2.0-85075840712,Wang G.,2020,Relationship between Internationalization and Financial Performance: Evidence from ENR-Listed Chinese Firms,Journal of Management in Engineering,10.1061/(asce)me.1943-5479.0000736,
scopus,2-s2.0-85074561583,Burlina C.,2020,Networking policy and firm performance,Growth and Change,10.1111/grow.12338,
scopus,2-s2.0-85082583100,Rahman M.,2020,Examining economic and technology-related barriers of small- and medium-sized enterprises internationalisation: An emerging economy context,Business Strategy and Development,10.1002/bsd2.71,
scopus,2-s2.0-85075506203,Máñez Castillejo J.A.,2020,"Trading activities, productivity and markups: Evidence for Spanish manufacturing",World Economy,10.1111/twec.12892,
scopus,2-s2.0-85082680067,Arsić M.,2020,Impact of logistics capacity on economic sustainability of SMEs,Sustainability Switzerland,10.3390/su12051911,
scopus,2-s2.0-85075532817,Bandick R.,2020,"Global sourcing, productivity and export intensity",World Economy,10.1111/twec.12887,
scopus,2-s2.0-85100931969,Faria S.,2020,Firms’ export performance: A fractional econometric approach,Journal of Business Economics and Management,10.3846/jbem.2020.11934,
scopus,2-s2.0-85079007410,Debicki B.J.,2020,Internationalization and family firm performance: A cross-cultural meta-analysis of the main effect and moderating factors,Cross Cultural and Strategic Management,10.1108/ccsm-04-2019-0075,
scopus,2-s2.0-85082623364,Barbosa N.,2020,The effect of entrepreneurial origin on firms' performance: The case of Portuguese academic spinoffs,Industrial and Corporate Change,10.1093/icc/dtz028,
scopus,2-s2.0-85057103543,Opoku E.E.O.,2020,Reaching up and reaching out: The impact of competition on firms’ productivity and export decisions,Pacific Economic Review,10.1111/1468-0106.12287,
scopus,2-s2.0-85077088590,Hynes K.,2020,Local linkages: The interdependence of foreign and domestic firms in Ireland,Economic Modelling,10.1016/j.econmod.2019.05.012,
scopus,2-s2.0-85090792153,Tu P.A.,2020,The moderating effects of managers’ experience and gender on internationalization and firm performance of manufacturing enterprises in Turkey,Accounting,10.5267/j.ac.2020.9.006,
scopus,2-s2.0-85096610869,Azari M.J.,2020,Knowledge integration in international SMEs–The effects on firm innovation and performance,Cogent Business and Management,10.1080/23311975.2020.1849890,
scopus,2-s2.0-85097553724,She Q.,2020,Is “Born Global” a Viable Market Entry Mode for the Internationalization of SMEs? Evidence from China before COVID-19,Emerging Markets Finance and Trade,10.1080/1540496x.2020.1854720,
scopus,2-s2.0-85099503082,Dadzie Z.,2020,The role of internationalization in entrepreneurial orientation-performance link: empirical study of SMEs in a developing nation perspective,Review of International Business and Strategy,10.1108/ribs-09-2019-0126,
scopus,2-s2.0-85094895289,Yang G.,2020,Enterprise internationalisation performance evaluation model based on artificial neural network,International Journal of Embedded Systems,10.1504/ijes.2020.110652,
scopus,2-s2.0-85093528230,Cristofaro M.,2020,Internationalisation strategies and firms' performance. A co-evolutionary study on Italian SMEs,International Journal of Globalisation and Small Business,10.1504/ijgsb.2020.109154,
scopus,2-s2.0-85205395391,Hoxholli E.,2020,THE ACTUAL LEVEL OF INTERNATIONALIZATION OF ALBANIAN SMES AND THE MEASURE OF THEIR OVERALL PERFORMANCE,International Journal of Ecosystems and Ecology Science,10.31407/ijees10.121,
scopus,2-s2.0-85082949219,Agramunt L.F.,2020,Review on the Relationship of Absorptive Capacity with Interorganizational Networks and the Internationalization Process,Complexity,10.1155/2020/7604579,
scopus,2-s2.0-85099424780,Pacheco L.,2020,The impact of gender on financial performance: Evidence from a sample of portuguese smes,Polish Journal of Management Studies,10.17512/pjms.2020.22.2.25,
scopus,2-s2.0-85082182453,Dewi V.P.,2020,The seriousness in applying accounting standards and the cost of capital,International Journal of Innovation Creativity and Change,,
scopus,2-s2.0-85072300459,Likitwongkajon N.,2020,Do foreign investments increase firm value and firm performance? Evidence from Japan,Research in International Business and Finance,10.1016/j.ribaf.2019.101099,
scopus,2-s2.0-85099749755,Ref O.,2020,"Resource indivisibility, lumpy costs and the multinationality–performance relationship",International Marketing Review,10.1108/imr-05-2020-0094,
scopus,2-s2.0-85085468604,Máñez J.A.,2020,Exports of Spanish manufacturing firms and financial constraints,Brq Business Research Quarterly,10.1177/2340944420916308,
scopus,2-s2.0-85103660673,Cirer-Costa J.C.,2020,Building Multinationals in the Mediterranean: balearic island hotels in the 1990s,Management and Organizational History,10.1080/17449359.2021.1896368,
scopus,2-s2.0-85083732047,Mendoza X.,2020,When geography matters: International diversification and firm performance of spanish multinationals,Brq Business Research Quarterly,10.1177/2340944420898981,
scopus,2-s2.0-85099551503,Falahat M.,2020,Effects of strategic orientations on early internationalising SMEs from an emerging market,Journal for Global Business Advancement,10.1504/jgba.2020.112387,
scopus,2-s2.0-85094674780,Sukumara Panicker V.,2020,"Limiting role of resource dependence: an examination of director interlocks, board meetings and family ownership",Cross Cultural and Strategic Management,10.1108/ccsm-01-2020-0006,
scopus,2-s2.0-85080110447,Medina M.,2020,Growth strategies of media companies: Efficiency analysis,Palabra Clave,10.5294/pacla.2019.23.1.7,
scopus,2-s2.0-85074832384,Pisani N.,2020,"Does it pay to be a multinational? A large-sample, cross-national replication assessing the multinationality–performance relationship",Strategic Management Journal,10.1002/smj.3087,
scopus,2-s2.0-85087446372,Biswas A.,2020,A region-wise analysis of export performance of msme sector in India and its determinants,Journal of Critical Reviews,10.31838/jcr.07.11.94,
scopus,2-s2.0-85097506372,Li X.,2020,Effects of patent right and innovation diversity on business performance in biomedical industry,Revista De Cercetare Si Interventie Sociala,10.33788/rcis.71.12,
scopus,2-s2.0-85083645802,Faroque A.R.,2020,Revisiting entrepreneurial capabilities and export market orientation: a multi-scale investigation in an emerging economy,International Journal of Emerging Markets,10.1108/ijoem-08-2019-0644,
scopus,2-s2.0-85084641304,Balcet G.,2020,"Internationalisation, outsourcing and labour fragmentation: The case of FIAT",Cambridge Journal of Economics,10.1093/cje/bez013,
scopus,2-s2.0-85087611976,Jiang R.J.,2020,To wait or not to wait: pacing international expansion in China for best results,Journal of Business Strategy,10.1108/jbs-01-2020-0004,
scopus,2-s2.0-85099617226,Medina M.,2019,Growth strategies of media companies: Efficiency analysis,Palabra Clave,10.5294/pacla.2020.23.1.7,
