seq,priority,icrv,dpl,year,title,journal,doi,doi_url,unpaywall_url,pdf_url,is_oa,oa_status,extraction_status,notes
2060,1_DOI_FIRST,0,3,2024,A novel model linking UN SDGs with international experience and firm performance,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2023.102170,https://doi.org/10.1016/j.ibusrev.2023.102170,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2023.102170?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
2065,1_DOI_FIRST,0,3,2024,Trade policy revisited: how government support initiatives affect international ,REVIEW OF INTERNATIONAL BUSINESS AND STR,10.1108/ribs-02-2024-0015,https://doi.org/10.1108/ribs-02-2024-0015,https://api.unpaywall.org/v2/10.1108/ribs-02-2024-0015?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
2068,1_DOI_FIRST,0,3,2024,Rethinking board structures in the age of multinational corporations: A global i,JOURNAL OF INTERNATIONAL MANAGEMENT,10.1016/j.intman.2024.101175,https://doi.org/10.1016/j.intman.2024.101175,https://api.unpaywall.org/v2/10.1016/j.intman.2024.101175?email=huongdt@vlute.edu.vn,,,,,source:wos
2074,1_DOI_FIRST,0,3,2024,"The effect of standardized advertising, managerial ties and born global orientat",JOURNAL OF BUSINESS & INDUSTRIAL MARKETI,10.1108/jbim-12-2023-0761,https://doi.org/10.1108/jbim-12-2023-0761,https://api.unpaywall.org/v2/10.1108/jbim-12-2023-0761?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
2081,1_DOI_FIRST,0,3,2025,Gender diversity in top management team and corporate social responsibility perf,GENDER IN MANAGEMENT,10.1108/gm-01-2024-0033,https://doi.org/10.1108/gm-01-2024-0033,https://api.unpaywall.org/v2/10.1108/gm-01-2024-0033?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
2093,1_DOI_FIRST,0,3,2025,Government R&D support's effects on export performance via innovation: An analys,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2024.102345,https://doi.org/10.1016/j.ibusrev.2024.102345,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2024.102345?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
2109,1_DOI_FIRST,0,3,2025,Reframing government support for SMEs' performance in international market: the ,ASIA-PACIFIC JOURNAL OF BUSINESS ADMINIS,10.1108/apjba-11-2024-0621,https://doi.org/10.1108/apjba-11-2024-0621,https://api.unpaywall.org/v2/10.1108/apjba-11-2024-0621?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
2113,1_DOI_FIRST,0,3,2025,"Dynamic capabilities, ordinary capabilities and international intensity contribu",REVIEW OF INTERNATIONAL BUSINESS AND STR,10.1108/ribs-09-2023-0102,https://doi.org/10.1108/ribs-09-2023-0102,https://api.unpaywall.org/v2/10.1108/ribs-09-2023-0102?email=huongdt@vlute.edu.vn,,,,,source:multi | ICRV=0 auto-default; verify from full text
2118,1_DOI_FIRST,0,3,2024,Diverse Leadership and Firm Success: The Role of Top Management Socialisation,MARKETING AND MANAGEMENT OF INNOVATIONS,10.21272/mmi.2024.4-08,https://doi.org/10.21272/mmi.2024.4-08,https://api.unpaywall.org/v2/10.21272/mmi.2024.4-08?email=huongdt@vlute.edu.vn,,,,,source:wos | ICRV=0 auto-default; verify from full text
2121,1_DOI_FIRST,0,3,2025,'Learning to Export' and 'Learning By Exporting': Revisiting the Relationship Be,AFRICAN DEVELOPMENT REVIEW-REVUE AFRICAI,10.1111/1467-8268.70001,https://doi.org/10.1111/1467-8268.70001,https://api.unpaywall.org/v2/10.1111/1467-8268.70001?email=huongdt@vlute.edu.vn,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1467-8268.70001,True,hybrid,,source:wos | ICRV=0 auto-default; verify from full text
2124,1_DOI_FIRST,0,3,2025,Financial accumulation in non-financial corporations: a firm-level assessment fo,SOCIO-ECONOMIC REVIEW,10.1093/ser/mwaf006,https://doi.org/10.1093/ser/mwaf006,https://api.unpaywall.org/v2/10.1093/ser/mwaf006?email=huongdt@vlute.edu.vn,,,,,source:multi
2128,1_DOI_FIRST,0,3,2025,The curvilinear relationship between digitalization and export propensity: The r,TECHNOLOGICAL FORECASTING AND SOCIAL CHA,10.1016/j.techfore.2025.124043,https://doi.org/10.1016/j.techfore.2025.124043,https://api.unpaywall.org/v2/10.1016/j.techfore.2025.124043?email=huongdt@vlute.edu.vn,,True,hybrid,,source:wos
2144,1_DOI_FIRST,0,3,2025,What drives SME export intensity in transition economies? The role of infrastruc,TECHNOLOGICAL FORECASTING AND SOCIAL CHA,10.1016/j.techfore.2025.124123,https://doi.org/10.1016/j.techfore.2025.124123,https://api.unpaywall.org/v2/10.1016/j.techfore.2025.124123?email=huongdt@vlute.edu.vn,,True,hybrid,,source:multi
2146,1_DOI_FIRST,0,3,2024,The Importance of Resource-based View Related Abilities and Financial Performanc,JOURNAL OF MEHMET AKIF ERSOY UNIVERSITY ,10.30798/makuiibf.1510554,https://doi.org/10.30798/makuiibf.1510554,https://api.unpaywall.org/v2/10.30798/makuiibf.1510554?email=huongdt@vlute.edu.vn,,,,,source:wos | ICRV=0 auto-default; verify from full text
2175,1_DOI_FIRST,0,3,2025,Linking Dynamic Capabilities to Export Performance in Africa: The Moderating Rol,THUNDERBIRD INTERNATIONAL BUSINESS REVIE,10.1002/tie.70001,https://doi.org/10.1002/tie.70001,https://api.unpaywall.org/v2/10.1002/tie.70001?email=huongdt@vlute.edu.vn,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/tie.70001,True,hybrid,,source:multi | ICRV=0 auto-default; verify from full text
2182,1_DOI_FIRST,0,3,2025,"Speed of Institutional Reforms, Competitive Dynamics, and Cross-border Acquisiti",BRITISH JOURNAL OF MANAGEMENT,10.1111/1467-8551.70001,https://doi.org/10.1111/1467-8551.70001,https://api.unpaywall.org/v2/10.1111/1467-8551.70001?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
2183,1_DOI_FIRST,0,3,2025,Transaction Cost and Performance of Born Globals: The Role of Transaction Cost I,THUNDERBIRD INTERNATIONAL BUSINESS REVIE,10.1002/tie.70005,https://doi.org/10.1002/tie.70005,https://api.unpaywall.org/v2/10.1002/tie.70005?email=huongdt@vlute.edu.vn,,,,,source:wos
2185,1_DOI_FIRST,0,3,2025,Old but Sold? Innovation Through Tradition Strategy for Export and the Role of F,JOURNAL OF PRODUCT INNOVATION MANAGEMENT,10.1111/jpim.12796,https://doi.org/10.1111/jpim.12796,https://api.unpaywall.org/v2/10.1111/jpim.12796?email=huongdt@vlute.edu.vn,,True,hybrid,,source:wos | ICRV=0 auto-default; verify from full text
2204,1_DOI_FIRST,0,3,2026,Innovation Pressure from Domestic and Foreign Competitors and Firm Export Intens,JOURNAL OF EAST-WEST BUSINESS,10.1080/10669868.2025.2554992,https://doi.org/10.1080/10669868.2025.2554992,https://api.unpaywall.org/v2/10.1080/10669868.2025.2554992?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
2221,1_DOI_FIRST,0,3,2025,Is the grass greener on the other side? The role of Western directors strategy i,COGENT BUSINESS & MANAGEMENT,10.1080/23311975.2025.2576281,https://doi.org/10.1080/23311975.2025.2576281,https://api.unpaywall.org/v2/10.1080/23311975.2025.2576281?email=huongdt@vlute.edu.vn,,,,,source:multi
2222,1_DOI_FIRST,0,3,2026,Export venture sustainability strategies: an exploration of knowledge-based enab,INTERNATIONAL MARKETING REVIEW,10.1108/imr-11-2024-0446,https://doi.org/10.1108/imr-11-2024-0446,https://api.unpaywall.org/v2/10.1108/imr-11-2024-0446?email=huongdt@vlute.edu.vn,,True,green,,source:wos | ICRV=0 auto-default; verify from full text
2228,1_DOI_FIRST,0,3,2025,Does financial development contribute to the nonlinear relationship between inno,COMPETITIVENESS REVIEW,10.1108/cr-04-2024-0074,https://doi.org/10.1108/cr-04-2024-0074,https://api.unpaywall.org/v2/10.1108/cr-04-2024-0074?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
2236,1_DOI_FIRST,0,3,2026,Spillover effects of customers' geographic diversification on suppliers' operati,INTERNATIONAL JOURNAL OF OPERATIONS & PR,10.1108/ijopm-06-2025-0556,https://doi.org/10.1108/ijopm-06-2025-0556,https://api.unpaywall.org/v2/10.1108/ijopm-06-2025-0556?email=huongdt@vlute.edu.vn,,,,,source:wos | ICRV=0 auto-default; verify from full text
2237,1_DOI_FIRST,0,3,2025,Profitability and CSR: Inconsistent performance feedback and OFDI location choic,JOURNAL OF INTERNATIONAL MANAGEMENT,10.1016/j.intman.2025.101308,https://doi.org/10.1016/j.intman.2025.101308,https://api.unpaywall.org/v2/10.1016/j.intman.2025.101308?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
2246,1_DOI_FIRST,0,3,2026,Ceasing Export Activities: A Dynamic Analysis of Pre-Exit Financial and Internat,INFORMATION,10.3390/info17010045,https://doi.org/10.3390/info17010045,https://api.unpaywall.org/v2/10.3390/info17010045?email=huongdt@vlute.edu.vn,https://www.mdpi.com/2078-2489/17/1/45/pdf?version=1767522743,True,gold,,source:wos | ICRV=0 auto-default; verify from full text
2249,1_DOI_FIRST,0,3,2026,Juggling Markets and Products: How Does Ambidexterity Impact Export Performance?,JOURNAL OF INTERNATIONAL MARKETING,10.1177/1069031x251408340,https://doi.org/10.1177/1069031x251408340,https://api.unpaywall.org/v2/10.1177/1069031x251408340?email=huongdt@vlute.edu.vn,,True,hybrid,,source:wos | ICRV=0 auto-default; verify from full text
2260,1_DOI_FIRST,0,3,2026,"The data-driven decision-making, sustainable value creation, and international f",PLOS ONE,10.1371/journal.pone.0340731,https://doi.org/10.1371/journal.pone.0340731,https://api.unpaywall.org/v2/10.1371/journal.pone.0340731?email=huongdt@vlute.edu.vn,,,,,source:multi | ICRV=0 auto-default; verify from full text
2284,1_DOI_FIRST,0,3,2026,Early Internationalization in Family and Non-family Firms: Performance Implicati,Management International Review,10.1007/s11575-026-00618-7,https://doi.org/10.1007/s11575-026-00618-7,https://api.unpaywall.org/v2/10.1007/s11575-026-00618-7?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2291,1_DOI_FIRST,0,3,2025,"Export promotion programs and firm performance: Linking knowledge, commitment, a",Journal of Open Innovation Technology Ma,10.1016/j.joitmc.2025.100479,https://doi.org/10.1016/j.joitmc.2025.100479,https://api.unpaywall.org/v2/10.1016/j.joitmc.2025.100479?email=huongdt@vlute.edu.vn,,True,gold,,source:scopus | ICRV=0 auto-default; verify from full text
2297,1_DOI_FIRST,0,3,2024,Industry clusters and firm performance: Evidence from the leather product indust,Heliyon,10.1016/j.heliyon.2024.e39486,https://doi.org/10.1016/j.heliyon.2024.e39486,https://api.unpaywall.org/v2/10.1016/j.heliyon.2024.e39486?email=huongdt@vlute.edu.vn,,True,gold,,source:scopus | ICRV=0 auto-default; verify from full text
2304,1_DOI_FIRST,0,3,2024,Mediating role of competitiveness between process innovation and financial perfo,International Journal of Applied Economi,10.33094/ijaefa.v18i1.1362,https://doi.org/10.33094/ijaefa.v18i1.1362,https://api.unpaywall.org/v2/10.33094/ijaefa.v18i1.1362?email=huongdt@vlute.edu.vn,http://onlineacademicpress.com/index.php/IJAEFA/article/download/1362/854,True,gold,,source:scopus | ICRV=0 auto-default; verify from full text
2305,1_DOI_FIRST,0,3,2024,Impact of Specific Intangible Assets on Firm Internationalization and Performanc,Journal of Management and Business Resea,10.6504/jmbr.202412_41(4).0004,https://doi.org/10.6504/jmbr.202412_41(4).0004,https://api.unpaywall.org/v2/10.6504/jmbr.202412_41(4).0004?email=huongdt@vlute.edu.vn,,,,,source:scopus | ICRV=0 auto-default; verify from full text
2306,1_DOI_FIRST,0,3,2024,Role of technology director in boosting internationalisation and performance: an,International Journal of Business Govern,10.1504/ijbge.2024.141806,https://doi.org/10.1504/ijbge.2024.141806,https://api.unpaywall.org/v2/10.1504/ijbge.2024.141806?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2307,1_DOI_FIRST,0,3,2024,"ESG disclosure, firm internationalization, and firm financial performance: Evide",Journal of International Studies,10.14254/2071-8330.2024/17-2/13,https://doi.org/10.14254/2071-8330.2024/17-2/13,https://api.unpaywall.org/v2/10.14254/2071-8330.2024/17-2/13?email=huongdt@vlute.edu.vn,https://jois.eu/files/13_JIS 1438_Hussain et al.pdf,True,gold,,source:scopus
2308,1_DOI_FIRST,0,3,2024,Analysis of Executive Compensation Management Strategies of Multinational Enterp,Applied Mathematics and Nonlinear Scienc,10.2478/amns-2024-1203,https://doi.org/10.2478/amns-2024-1203,https://api.unpaywall.org/v2/10.2478/amns-2024-1203?email=huongdt@vlute.edu.vn,,,,,source:scopus
2316,1_DOI_FIRST,0,3,2023,How does Internationalisation affect the productivity of R&D activities in large,Quality and Quantity,10.1007/s11135-022-01391-z,https://doi.org/10.1007/s11135-022-01391-z,https://api.unpaywall.org/v2/10.1007/s11135-022-01391-z?email=huongdt@vlute.edu.vn,https://link.springer.com/content/pdf/10.1007/s11135-022-01391-z.pdf,True,hybrid,,source:scopus | ICRV=0 auto-default; verify from full text
2330,1_DOI_FIRST,0,3,2022,Comparing Developed and Emerging Countries Exporting Performance: Does Strategic,Global Journal of Flexible Systems Manag,10.1007/s40171-022-00308-x,https://doi.org/10.1007/s40171-022-00308-x,https://api.unpaywall.org/v2/10.1007/s40171-022-00308-x?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2342,1_DOI_FIRST,0,3,2022,A Strategy for the Growth and Internationalization of Companies: International M,Journal of Applied Science and Technolog,10.38094/jastt302133,https://doi.org/10.38094/jastt302133,https://api.unpaywall.org/v2/10.38094/jastt302133?email=huongdt@vlute.edu.vn,https://jastt.org/index.php/jasttpath/article/download/133/43,True,gold,,source:scopus | ICRV=0 auto-default; verify from full text
2344,1_DOI_FIRST,0,3,2021,Commitment to exporting as an antecedent of organizational skills and firm perfo,Journal of Business Economics,10.1007/s11573-021-01028-x,https://doi.org/10.1007/s11573-021-01028-x,https://api.unpaywall.org/v2/10.1007/s11573-021-01028-x?email=huongdt@vlute.edu.vn,,True,green,,source:scopus | ICRV=0 auto-default; verify from full text
2347,1_DOI_FIRST,0,3,2021,Unpacking the age at initial internationalization-performance relationship: A me,Journal of Business Venturing Insights,10.1016/j.jbvi.2020.e00210,https://doi.org/10.1016/j.jbvi.2020.e00210,https://api.unpaywall.org/v2/10.1016/j.jbvi.2020.e00210?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2353,1_DOI_FIRST,0,3,2021,The effect of innovation on the financial performance and export intensity of fi,International Journal of Business Innova,10.1504/ijbir.2021.116382,https://doi.org/10.1504/ijbir.2021.116382,https://api.unpaywall.org/v2/10.1504/ijbir.2021.116382?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2379,1_DOI_FIRST,0,3,2019,Does multinationality matter the firm performance?,Journal of Distribution Science,10.15722/jds.17.07.201907.45,https://doi.org/10.15722/jds.17.07.201907.45,https://api.unpaywall.org/v2/10.15722/jds.17.07.201907.45?email=huongdt@vlute.edu.vn,,,,,source:scopus | ICRV=0 auto-default; verify from full text
2389,1_DOI_FIRST,0,3,2018,Internationalization patterns and their effects on company performance,Journal of Operations and Supply Chain M,10.12660/joscmv11n1p53-63,https://doi.org/10.12660/joscmv11n1p53-63,https://api.unpaywall.org/v2/10.12660/joscmv11n1p53-63?email=huongdt@vlute.edu.vn,http://bibliotecadigital.fgv.br/ojs/index.php/joscm/article/download/72200/pdf_51,True,gold,,source:scopus | ICRV=0 auto-default; verify from full text
2394,1_DOI_FIRST,0,3,2018,"Financial assistance, marketing assistance and export commitment to improve expo",European Research Studies Journal,10.35808/ersj/1104,https://doi.org/10.35808/ersj/1104,https://api.unpaywall.org/v2/10.35808/ersj/1104?email=huongdt@vlute.edu.vn,https://www.ersj.eu/journal/1104/download,True,gold,,source:scopus | ICRV=0 auto-default; verify from full text
2401,1_DOI_FIRST,0,3,2017,The Influence of International Scope on the Relationship Between Patented Enviro,Business and Society,10.1177/0007650315576133,https://doi.org/10.1177/0007650315576133,https://api.unpaywall.org/v2/10.1177/0007650315576133?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2411,1_DOI_FIRST,0,3,2016,Interconnecting financial performance and internationalization: A case of a rare,Revista Escola De Minas,10.1590/0370-44672014690102,https://doi.org/10.1590/0370-44672014690102,https://api.unpaywall.org/v2/10.1590/0370-44672014690102?email=huongdt@vlute.edu.vn,https://www.scielo.br/j/rem/a/8HV6CWghLbvqwgvYVNLrSwP/?lang=en&format=pdf,True,gold,,source:scopus | ICRV=0 auto-default; verify from full text
2414,1_DOI_FIRST,0,3,2016,Internationalisation and performance of SMEs: Exploring the moderating effects o,International Journal of Business and Gl,10.1504/ijbg.2016.078407,https://doi.org/10.1504/ijbg.2016.078407,https://api.unpaywall.org/v2/10.1504/ijbg.2016.078407?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2420,1_DOI_FIRST,0,3,2015,Sources of competitiveness and multinationality: Emerging market firms in the el,Advances in International Management,10.1108/s1571-502720150000028013,https://doi.org/10.1108/s1571-502720150000028013,https://api.unpaywall.org/v2/10.1108/s1571-502720150000028013?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2427,1_DOI_FIRST,0,3,2014,Profitable SME internationalisation: The influence of cross-relational and relat,International Journal of Procurement Man,10.1504/ijpm.2014.064972,https://doi.org/10.1504/ijpm.2014.064972,https://api.unpaywall.org/v2/10.1504/ijpm.2014.064972?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2436,1_DOI_FIRST,0,3,2013,Multinational Performance and the Geography of FDI: Evidence from 46 Countries,Management International Review,10.1007/s11575-013-0180-5,https://doi.org/10.1007/s11575-013-0180-5,https://api.unpaywall.org/v2/10.1007/s11575-013-0180-5?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2438,1_DOI_FIRST,0,3,2013,Firm internationalization and IPO firm performance: The moderating effects of fi,International Journal of Commerce and Ma,10.1108/ijcoma-03-2013-0029,https://doi.org/10.1108/ijcoma-03-2013-0029,https://api.unpaywall.org/v2/10.1108/ijcoma-03-2013-0029?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2450,1_DOI_FIRST,0,3,2012,Multinationality and the performance of IPOs,Applied Financial Economics,10.1080/09603107.2011.626396,https://doi.org/10.1080/09603107.2011.626396,https://api.unpaywall.org/v2/10.1080/09603107.2011.626396?email=huongdt@vlute.edu.vn,https://www.research.manchester.ac.uk/portal/en/publications/multinationality-and-the-performance-of-ipos(2fe70de6-08d0-4d50-a51d-f2b8e864d72a).html,True,green,,source:scopus | ICRV=0 auto-default; verify from full text
2453,1_DOI_FIRST,0,3,2012,The relationship between internationalisation and firm performance in the global,International Journal of Automotive Tech,10.1504/ijatm.2012.050362,https://doi.org/10.1504/ijatm.2012.050362,https://api.unpaywall.org/v2/10.1504/ijatm.2012.050362?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2461,1_DOI_FIRST,0,3,2011,The internationalization and performance of a firm: Moderating effect of a firm',Journal of International Management,10.1016/j.intman.2010.12.004,https://doi.org/10.1016/j.intman.2010.12.004,https://api.unpaywall.org/v2/10.1016/j.intman.2010.12.004?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2470,1_DOI_FIRST,0,3,2010,Research notes and commentaries the performance implications of intra- and inter,Strategic Management Journal,10.1002/smj.855,https://doi.org/10.1002/smj.855,https://api.unpaywall.org/v2/10.1002/smj.855?email=huongdt@vlute.edu.vn,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smj.855,True,bronze,,source:scopus
2474,1_DOI_FIRST,0,3,2010,Exporting and environmental performance: A firm-level productivity analysis,World Economy,10.1111/j.1467-9701.2009.01188.x,https://doi.org/10.1111/j.1467-9701.2009.01188.x,https://api.unpaywall.org/v2/10.1111/j.1467-9701.2009.01188.x?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2487,1_DOI_FIRST,0,2,2008,Alliance portfolio internationalization and firm performance,Organization Science,10.1287/orsc.1070.0341,https://doi.org/10.1287/orsc.1070.0341,https://api.unpaywall.org/v2/10.1287/orsc.1070.0341?email=huongdt@vlute.edu.vn,,True,green,,source:scopus | ICRV=0 auto-default; verify from full text
2490,1_DOI_FIRST,0,2,2008,Internationalization and performance: The moderating effects of organizational l,Omega,10.1016/j.omega.2006.06.004,https://doi.org/10.1016/j.omega.2006.06.004,https://api.unpaywall.org/v2/10.1016/j.omega.2006.06.004?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2491,1_DOI_FIRST,0,2,2007,Nature of the relationship between international expansion and performance: The ,Journal of World Business,10.1016/j.jwb.2007.06.003,https://doi.org/10.1016/j.jwb.2007.06.003,https://api.unpaywall.org/v2/10.1016/j.jwb.2007.06.003?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2494,1_DOI_FIRST,0,2,2007,Internationalization and the performance of born-global SMEs: The mediating role,Journal of International Business Studie,10.1057/palgrave.jibs.8400282,https://doi.org/10.1057/palgrave.jibs.8400282,https://api.unpaywall.org/v2/10.1057/palgrave.jibs.8400282?email=huongdt@vlute.edu.vn,,True,green,,source:scopus
2495,1_DOI_FIRST,0,2,2007,An exploration of the relationship between country of origin (COE) and the inter,Management International Review,10.1007/s11575-007-0021-5,https://doi.org/10.1007/s11575-007-0021-5,https://api.unpaywall.org/v2/10.1007/s11575-007-0021-5?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2499,1_DOI_FIRST,0,2,2006,Profitability of rapid internationalization: The relationship between internatio,Journal of Euromarketing,10.1300/j037v16n01_05,https://doi.org/10.1300/j037v16n01_05,https://api.unpaywall.org/v2/10.1300/j037v16n01_05?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2503,1_DOI_FIRST,0,2,2006,Does globalizationaffect multinational corporation performance? evidence from de,Journal of Transnational Management,10.1300/j482v11n02_05,https://doi.org/10.1300/j482v11n02_05,https://api.unpaywall.org/v2/10.1300/j482v11n02_05?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2505,1_DOI_FIRST,0,2,2006,Corporate performance implications of multinationality: The role of firm specifi,Journal of Transnational Management,10.1300/j482v10n04_02,https://doi.org/10.1300/j482v10n04_02,https://api.unpaywall.org/v2/10.1300/j482v10n04_02?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2514,1_DOI_FIRST,0,2,2004,How domestic and foreign firms differ and why does it matter?,Journal of Economic Surveys,10.1111/j.0950-0804.2004.00228.x,https://doi.org/10.1111/j.0950-0804.2004.00228.x,https://api.unpaywall.org/v2/10.1111/j.0950-0804.2004.00228.x?email=huongdt@vlute.edu.vn,https://research.wu.ac.at/files/18958642/document.pdf,True,closed,,source:scopus
2522,1_DOI_FIRST,0,2,2003,Company performance and objectives reported by first and multi-generation family,Journal of Small Business and Enterprise,10.1108/14626000310461231,https://doi.org/10.1108/14626000310461231,https://api.unpaywall.org/v2/10.1108/14626000310461231?email=huongdt@vlute.edu.vn,,True,green,,source:scopus | ICRV=0 auto-default; verify from full text
2527,1_DOI_FIRST,0,2,2002,"Profitability, multinationality and the investment opportunity set",Advances in International Accounting,10.1016/s0897-3660(02)15016-1,https://doi.org/10.1016/s0897-3660(02)15016-1,https://api.unpaywall.org/v2/10.1016/s0897-3660(02)15016-1?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2532,1_DOI_FIRST,0,2,2000,"International expansion by new venture firms: International diversity, mode of m",Academy of Management Journal,10.2307/1556420,https://doi.org/10.2307/1556420,https://api.unpaywall.org/v2/10.2307/1556420?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2534,1_DOI_FIRST,0,2,2000,The impact of internationalization on the diversification-performance relationsh,Journal of Business Research,10.1016/s0148-2963(98)00074-5,https://doi.org/10.1016/s0148-2963(98)00074-5,https://api.unpaywall.org/v2/10.1016/s0148-2963(98)00074-5?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2537,1_DOI_FIRST,0,1,1999,"Multinationality, profitability and firm value",Managerial Finance,10.1108/03074359910766325,https://doi.org/10.1108/03074359910766325,https://api.unpaywall.org/v2/10.1108/03074359910766325?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2539,1_DOI_FIRST,0,1,1999,"Globalising capital, localising labour? The discursive manipulation of scale in ",Space and Polity,10.1080/13562579908721791,https://doi.org/10.1080/13562579908721791,https://api.unpaywall.org/v2/10.1080/13562579908721791?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2541,1_DOI_FIRST,0,1,1998,The effects of the degree of internationalization on firm performance,International Business Review,10.1016/s0969-5931(98)00013-4,https://doi.org/10.1016/s0969-5931(98)00013-4,https://api.unpaywall.org/v2/10.1016/s0969-5931(98)00013-4?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2543,1_DOI_FIRST,0,1,1998,Multinationality and profitability: The contingency of the investment opportunit,Managerial Finance,10.1108/03074359810765499,https://doi.org/10.1108/03074359810765499,https://api.unpaywall.org/v2/10.1108/03074359810765499?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2554,1_DOI_FIRST,0,1,1990,Influence of firm size on export planning and performance,Journal of Business Research,10.1016/0148-2963(90)90015-6,https://doi.org/10.1016/0148-2963(90)90015-6,https://api.unpaywall.org/v2/10.1016/0148-2963(90)90015-6?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2563,1_DOI_FIRST,0,1,1986,Sub-national foreign export development and its impact on productivity.,Growth Change,10.1111/j.1468-2257.1986.tb00055.x,https://doi.org/10.1111/j.1468-2257.1986.tb00055.x,https://api.unpaywall.org/v2/10.1111/j.1468-2257.1986.tb00055.x?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
2564,1_DOI_FIRST,0,1,1984,An Analysis of the Growth and Profitability of the World's Largest Firms 1972 to,Kyklos,10.1111/j.1467-6435.1984.tb00738.x,https://doi.org/10.1111/j.1467-6435.1984.tb00738.x,https://api.unpaywall.org/v2/10.1111/j.1467-6435.1984.tb00738.x?email=huongdt@vlute.edu.vn,,,,,source:scopus | ICRV=0 auto-default; verify from full text
2567,1_DOI_FIRST,0,1,1978,"The influence of firm size, industry, nationality, and degree of multinationalit",Weltwirtschaftliches Archiv,10.1007/bf02696473,https://doi.org/10.1007/bf02696473,https://api.unpaywall.org/v2/10.1007/bf02696473?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus | ICRV=0 auto-default; verify from full text
538,1_DOI_FIRST,0,1,1996,Effects of international diversity and product diversity on the performance of m,ACADEMY OF MANAGEMENT JOURNAL,10.2307/256635,https://doi.org/10.2307/256635,https://api.unpaywall.org/v2/10.2307/256635?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
